src\main\java\org\junit\Assert.java,src\main\java\org\junit\experimental\theories\internal\Assignments.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\internal\ArrayComparisonFailure.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\internal\runners\JUnit38ClassRunner.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\internal\runners\JUnit4ClassRunner.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\matchers\JUnitMatchers.java,3
src\main\java\org\junit\Assert.java,src\main\java\org\junit\runner\Description.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\runner\JUnitCore.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\runner\RunWith.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\runner\notification\RunListener.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\runners\AllTests.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\runners\Suite.java,1
src\main\java\org\junit\Assert.java,src\test\java\junit\tests\framework\AssertTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\junit\tests\framework\ComparisonFailureTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\AllTests.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\assertion\AssertionTest.java,17
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\assertion\BothTest.java,2
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\description\AnnotatedDescriptionTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\junit3compatibility\SuiteMethodTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\running\classes\IgnoreClassTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\running\classes\RunWithTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\running\classes\SuiteTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\running\methods\TestMethodTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\running\methods\TimeoutTest.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\runner\Computer.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\experimental\max\MaxCore.java,2
src\main\java\org\junit\Assert.java,src\main\java\org\junit\internal\InexactComparisonCriteria.java,5
src\main\java\org\junit\Assert.java,src\main\java\org\junit\internal\ComparisonCriteria.java,5
src\main\java\org\junit\Assert.java,src\main\java\org\junit\internal\ExactComparisonCriteria.java,2
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\experimental\rules\ExpectedExceptionRuleTest.java,1
src\main\java\org\junit\Assert.java,src\test\java\org\junit\tests\experimental\rules\VerifierRuleTest.java,1
src\main\java\org\junit\Assert.java,src\main\java\org\junit\rules\ExpectedException.java,1
src\main\java\org\junit\Assume.java,src\main\java\org\junit\internal\runners\model\EachTestNotifier.java,1
src\main\java\org\junit\Assume.java,src\main\java\org\junit\runner\notification\RunListener.java,1
src\main\java\org\junit\Assume.java,src\test\java\org\junit\tests\assertion\AssertionTest.java,1
src\main\java\org\junit\Assume.java,src\test\java\org\junit\tests\experimental\AssumptionViolatedExceptionTest.java,1
src\main\java\org\junit\Assume.java,src\main\java\org\junit\internal\builders\IgnoredClassRunner.java,1
src\main\java\org\junit\Before.java,src\main\java\org\junit\ComparisonFailure.java,1
src\main\java\org\junit\Before.java,src\main\java\org\junit\internal\requests\ClassRequest.java,1
src\main\java\org\junit\Before.java,src\main\java\org\junit\runner\Request.java,1
src\main\java\org\junit\Before.java,src\main\java\org\junit\runner\RunWith.java,2
